url,company,time,company_homepage,company_address,position,position_desc,company_desc
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=BF9A28DEA226B5DF&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4EDA6F7AFA434635A6D447CDA4757820464D934838D1DF48CE1C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术LBS搜索部,"
                    2013-06-19
                  ",http://www.baidu.com,北京市,地图后端算法高级研发工程师,"-百度地图后端策略、算法的设计、研发
-Gis前沿技术研究和新技术调研
-通过对技术的不断完善，推动产品的深化","-计算机及相关专业硕士以上学历
-精通数据挖掘、机器学习的各种主要算法，热爱算法设计和工程实现
-在相关数据挖掘领域两年以上的从业经验
-良好的团队合作，较强的沟通能力，对解决具有挑战性问题充满激情
-能够指导普通工程师的工作和技术成长
-有gis技术背景的优先"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=6E9FDD7B1C877806&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E39A7ED57320CF1491BEAE8B9D90CBF3ABDE9FC8D74DC4CFA1C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术LBS搜索部,"
                    2013-06-19
                  ",http://www.baidu.com,北京市,LBS研发经理,"-深入理解互联网，负责LBS研发团队管理工作
-项目目标设定/计划制定/执行推进/资源协调等
-团队人才培养/氛围意识建设/员工考核/团队建设等相关工作","-具有2年以上研发管理经验，具备良好的技术素养
-具备项目规划、推进能力
-具有良好的沟通协调能力、团队合作精神、优秀的执行能力
-有强烈的责任心
"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=59D191C799B66D71&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4EECC7339733ADA69BF07B316DD6E8DD499B8DE51A05F7E99B1C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术LBS搜索部,"
                    2013-06-19
                  ",http://www.baidu.com,北京市,数据挖掘研发工程师（个性化推荐方向）,"-大规模互联网地理信息、地址深度信息、空间位置数据的结构化抽取、分析、分类、聚类、协同过滤等算法的比较研究，建立LBS基础数据特征库
-基于用户行为的分析、建模，利用用户行为模型进行产品的改进和评价
-相关系统的设计、开发工作","-热爱互联网，对LBS产业和搜索技术有浓厚的兴趣
-精通C/C++、Java中至少一门编程语言，对数据结构和算法设计有较为深刻的理解
-良好的逻辑思维能力，能够从海量数据中发现有价值的规律，对数据敏感，能够发现关键数据、发现关键问题
-强烈的上进心和求知欲，较强的学习能力和沟通能力，具备良好的团队合作精神
具有以下条件者优先：
-熟悉分布式计算或高性能并行计算，并有相关项目经验
-有以下相关背景：机器学习/数据挖掘/自然语言处理/语言模型/文本分类与聚类/统计数学/机制设计/博弈论
"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=E5364C74F0221662&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E19C411FCA14A2E26715D6DC03FBF3A972D691D57C3FB16E41C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术LBS搜索部,"
                    2013-06-19
                  ",http://www.baidu.com,北京市,检索算法研发工程师,"-负责LBS搜索的相关性改进和策略研发,包括query分析、基础赋权等；以及相关性策略架构的设计开发
-负责用户行为数据的分析，建模，利用用户行为数据进行产品的改进，例如引导和推荐产品","-热爱互联网，对LBS产业和搜索技术有浓厚的兴趣
-精通C/C++、Java中至少一门编程语言，对数据结构和算法设计有较为深刻的理解
--强烈的上进心和求知欲，较强的学习能力和沟通能力，具备良好的团队合作精神
符合以下条件者优先考虑：
-搜索相关领域（如信息检索/数据挖掘/自然语言处理/机器学习等）工作经验
-具有策略调优丰富经验"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=FBBAF548DB7DC8D6&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E577A7AF5A80647D4594B990618710806C3E180F73ED0F1201C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术LBS搜索部,"
                    2013-06-19
                  ",http://www.baidu.com,北京市,手机产品SDK开发工程师,"-负责手机产品SDK的相关产品的设计，开发、文档撰写
-负责优化SDK的模块结构和流程逻辑
-负责优化SDK相关产品适配，升级
-参与与其他团队的沟通协调","-两年及以上手机应用实际开发经验
-熟悉C/C++/JAVA/C#两门以上手机平台语言开发，理解面向接口设计的基本原则，熟悉常用设计模式
-熟悉移动网络通信，有一定的理解和经验
-具备较强的学习能力及独立分析、设计、解决问题的能力
-对产品资源消耗、性能、稳定性、代码质量有较好的意识
-本科以上学历，计算机、软件、通讯、GIS、数学等相关专业
-热爱技术，热爱互联网及移动互联网产品"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=FC2CC6B3BD639860&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E577A7AF5A80647D4C37A6562C289CD381DDB7B43769EEC681C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术LBS搜索部,"
                    2013-06-19
                  ",http://www.baidu.com,北京市,手机引擎开发工程师,"-负责手机引擎的3D相关的设计、开发、文档撰写
-负责优化手机引擎的模块结构和流程逻辑
-负责优化手机引擎相关组件的适配、升级
-参与与其他团队的沟通协调","-三年及以上手机应用实际开发经验，两年以上3D相关工作经验
-熟悉计算机图形学，数学基础知识较好
-熟悉图像、图论、模式识别相关的算法
-精通OpenGL/DirectX，熟悉渲染过程
-具备优秀的分析、模型抽象、算法设计能力
-熟悉C/C++/JAVA/C#两门以上开发语言，理解面向对象设计的基本原则，熟悉常用设计模式
-本科以上学历，计算机、数学、软件、通讯、GIS等相关专业
-热爱虚拟现实，热爱互联网及移动互联网产品"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=B139384932112D17&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4EDA6F7AFA434635A61A326CA9F69F4CD4C1A3F9482AE353471C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术LBS搜索部,"
                    2013-06-19
                  ",http://www.baidu.com,北京市,WiFi定位工程师,-wifi定位核心技术研发,"-无线定位相关方向两年以上的工作经验
-熟悉常用的无线定位算法，对WiFi定位算法熟悉优先
-熟悉C/C++/Java/php/python编程语言
-较强的数学功底及建模能力
-对WiFi通信相关知识熟悉的优先
"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=179AB6101DFADE16&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E728CF2129DC5D6149BB873AE69192071453068A212850FE51C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术LBS搜索部,"
                    2013-06-19
                  ",http://www.baidu.com,北京市,地图公交核心研发工程师,"-设计开发百度地图公交产品
-负责公交核心模块的设计和开发
-负责相关文档的撰写及与其他角色的沟通","-有GIS相关领域2年以上工作经验
-计算机、GIS及相关专业毕业，本科以上学历
-熟悉C/C++编程，有良好的数据结构及算法基础功底
-熟悉公交数据处理、转换、编译，熟悉公交换乘算法，有实践经验
-熟悉Linux系统及其开发环境（make/gcc/gdb等）
-工作态度积极主动，做事踏实、严谨
-较强的沟通能力和团队合作能力"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=D089A7FEB39EB0BA&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4ECFB8A8436BC909639A54B3B891705AE2F4C40EEA927467AC1C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术LBS搜索部,"
                    2013-06-19
                  ",http://www.baidu.com,北京市,惯性导航研发工程师,-MEMS惯性传感器及组合导航核心技术研发,"-导航、制导、测绘或电子等相关专业
-熟悉惯导系统基本理论，加速度计、IMU、GPS、惯性导航及组合导航系统工作原理
-具备惯性器件补偿算法、导航算法、Kalman滤波算法等方面的科研或者项目经验，或者从事过普通MEMS传感器相关的科研工作
-熟悉C/C++编程
"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=30D9DA96C04DBE3D&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E789E76768D88B04372D58779A4DB3960079A86F9CC388C341C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术LBS搜索部,"
                    2013-06-19
                  ",http://www.baidu.com,深圳市,导航IPhone产品开发工程师（深圳）,"-负责手机Iphone客户端的相关产品的设计，开发、文档撰写
-负责优化客户端软件的模块结构和流程逻辑
-负责优化客户端软件相关产品适配，升级
-参与与其他团队的沟通协调","-两年及以上手机应用实际开发经验、一年以上Iphone平台开发经验
-熟悉MAC系统、Linux系统，对文件系统有一定的理解
-熟悉IPhoneframework
-熟悉IPhone平台UI设计，熟悉常用控件
-熟悉C/C++/JAVA一门以上开发语言，理解面向对象设计的基本原则，熟悉常用的设计模式
-有导航iphone产品开发经验优先考虑
-本科以上学历，计算机、软件、通讯、GIS、数学等相关专业
-对产品有较强的敏感度，有较强的沟通能力"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=F593DC12F6EA4BBD&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E577A7AF5A80647D466B066B5871F0B742D07A8A5B60971E81C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术LBS搜索部,"
                    2013-06-19
                  ",http://www.baidu.com,北京市,全景数据算法研发工程师,"-负责全景数据处理平台的算法改进、架构优化及策略研发
-负责全景服务的策略研发和架构优化
-研究海量数据的存储、传输，优化系统架构","-计算机及计算机相关专业本科或本科以上学历
-精通Linux/Unix平台上的C/C++编程，熟悉脚本编程，有良好的编程习惯
-精通网络编程、多线程编程
-对数据结构和算法设计具有深刻的理解，对算法有较强的实现能力
-对数据非常敏感，能够发现关键数据、发现关键问题
-有强烈的上进心和求知欲，善于学习新知识，新领域，动手能力强
-良好的团队合作精神，较强的沟通能力和学习能力
具有以下条件者优先：
-在GIS数据处理领域内有相关研发经验者优先
-在海量数据处理领域内有相关研发经验者优先"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=E301DB9AC558D6AD&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E19C411FCA14A2E260603F63BD160FAF6707923C81D30A3881C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术LBS搜索部,"
                    2013-06-19
                  ",http://www.baidu.com,北京市,Java研发/高级研发工程师,"-系统的需求分析，撰写相关技术文档
-负责JavaB/S软件系统的设计和实现，提供系统性能和安全解决方案
-搭建系统开发环境，完成系统框架和核心代码的实现
-对研发和运营中疑难技术问题提供有效解决方法并主导实施","-计算机软件开发相关专业
具备3年以上软件开发经验，符合以下一项或多项条件：
-精通Java/J2EE/Web开发相关技术，熟悉常用的JavaWeb服务器
-精通MVC、IoC、ORM等设计思想，熟悉常用的开源框架，如SSH等
-熟悉多线程编程，熟悉NIO、反射、webservice等技术
-熟悉数据库编程，了解数据库性能调优，有大数据存储经验者佳
-熟悉前端jsp、标签、velocity等技术，能撰写css、html、javascript等代码
-具备良好的文档编制习惯和代码书写规范，熟悉常用的设计模式,具备优秀的技术架构的设计能力、设计思路和方法论
-具备较强的逻辑思维能力，工作严谨
-对新技术敏感，求知欲强，能快速学习并具备较强的技术领悟能力"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=89741E2700D360E6&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4EF63D2A3EB0271802C33EA1EB78E72F3E5064E2228FDD48C81C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术LBS搜索部,"
                    2013-06-19
                  ",http://www.baidu.com,北京市,核心研发/高级研发工程师,"-负责LBS相关产品维护、设计开发
-负责相关模块的协调和沟通","-计算机相关专业本科以上学历
-精通C/C++编程，熟练掌握一种脚本语言，精通Linux/Unix平台环境开发
-对数据结构和算法设计有深刻的理解，较强的算法基础功底
-具有独立的分析解决问题能力，踏实、勤奋的工作激情，敏锐全面的洞察力，清晰缜密的逻辑思维能力
-出色的沟通能力和团队合作能力，对解决具有挑战性问题充满激情
-有LBS相关背景优先"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=C4F0469D36783190&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E802BB8D48AF04E0C36AFDA86A0E1B9697BB3100AD38028901C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术LBS搜索部,"
                    2013-06-19
                  ",http://www.baidu.com,北京市,地图数据运营专员,"-承担着数据产品设计与数据运营的桥梁，负责收集和整理产品对数据的需求，组织撰写数据需求文档
-组织数据需求的来源调研并产出调研文档，提出运营数据获取的渠道与方案，并与项目经理、技术工程师、商务进行沟通确认需求，跟进执行
-定期收集和分析运营数据，为合作方与技术工程师提供有效的技术支持，跟踪数据格式与品质等问题，并提出有效的应对策略
-对数据进行分析，并产出数据质量控制方案和相关技术需求，有效组织数据质量评估，并对输出高质量数据结果负责
-收集使用数据过程中的问题及反馈，对数据进行统计与分析，形成对数据运营和设计有价值的文档","-熟悉并热爱互联网行业
-了解互联网各类产品并且做事讲求创新和突破
-工作认真、诚实可靠、思维敏捷有条理，很好的执行力
-有良好的学习能力和团队合作精神
-具备高度责任心，工作积极主动，乐于接受挑战，能在较大的压力下保持良好工作状态
-善于沟通，组织和协调
-有相关工作经验者优先
-地理/地图相关专业本科以上学历优先
-熟悉Mapinfo/ArcGIS等GIS软件者优先"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=7D2E82EED639B804&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4ED67BDCA4535EFEEFCBBFCA4C588D6547CEF35FA17E712C8D1C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术LBS搜索部,"
                    2013-06-19
                  ",http://www.baidu.com,深圳市,导航引擎高级工程师（深圳）,"-负责导航引擎核心模块的设计与开发
-负责相关模块的协调和沟通","-计算机/GIS相关专业本科以上学历
-有GPS导航或相关领域4年以上工作经验，熟练掌握GIS相关知识，对传统导航引擎相关模块有自己独道的见解
-对导航引导、路径匹配、位置定位等有深入的研究和丰富的经验
-酷爱C/C++编程、有良好的数据结构及算法基础功底、熟悉多线程编程
-踏实、勤奋的工作激情，敏锐全面的洞察力，清晰缜密的逻辑思维能力，以及独立的分析调研能力
-出色的沟通能力和团队合作能力"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=0D218CD5A87E4ED9&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E763BEA4375F39874F3BF358D9AC1A73D3C288546A20C38151C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术LBS搜索部,"
                    2013-06-19
                  ",http://www.baidu.com,北京市,LBS全景技术高级工程师/架构师/研究员,"-建立和完善全景制作工艺、技术结构、基础算法
-全景应用模式研究","-具备丰富的技术设计、数据管理、产品规划的实际经验
-了解当前热点和前沿技术
-强烈的责任心、良好的沟通和协调能力
-有全景相关工作经验者优先"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=881A854593EEC586&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4EF63D2A3EB02718023C80656AB3197ABAAB1242A6F03998381C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术LBS搜索部,"
                    2013-06-19
                  ",http://www.baidu.com,北京市,LBS全景研发工程师,"-设计和开发LBS全景产品。
-前沿技术研究和新技术调研
-通过对技术的不断完善，推动产品的深化","-计算机及相关专业本科以上学历
-两年以上Linux平台开发经验
-熟练掌握c/c++，熟悉数据结构和算法
-具有比较强的分析问题和解决问题的能力
-良好的团队合作精神
有以下经验者优先:
-图像处理
-内业处理平台研发
-图形库相关开发或OPENGL绘制"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=2D3097E515C56665&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E318F8DFB32711E38F17DD576827D1125FF5C718371DF72A01C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术LBS搜索部,"
                    2013-06-19
                  ",http://www.baidu.com,北京市,全景数据专员,"-负责全景图像数据审核、编辑、处理
-负责地图数据的整理、编辑、处理
-负责地图数据用户反馈的审核、确认、处理","-熟悉并热爱互联网行业
-具备高度责任心，工作积极主动，乐于接受挑战，能在较大的压力下保持良好工作状态
-熟练使用常规GIS软件，如Mapinfo、ArcGIS
-工作认真、细致、灵活、高效
-有地图/测绘相关资质证书者优先
-有地图制作/地图产品相关经验者优先"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=3BB42B4F4AFF949F&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E789E76768D88B0433B4FBD10DC30441141A046A6899CD0551C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术LBS搜索部,"
                    2013-06-19
                  ",http://www.baidu.com,上海市,手机Android平台开发工程师（上海）,"-负责手机Android客户端的相关产品的设计，开发、文档撰写
-负责优化客户端软件的模块结构和流程逻辑
-负责优化客户端软件相关产品适配，升级
-参与与其他团队的沟通协调","-本科以上学历，计算机、软件、通讯、GIS、数学等相关专业
-一年以上Android平台开发经验
-熟悉Android平台UI设计，熟悉常用布局
-熟悉Android下通信机制，了解移动网络特点，有一定的理解和经验
-熟悉Android下与JNI联动机制
-熟悉C/C++/JAVA一门以上开发语言，理解面向对象设计的基本原则，熟悉常用的设计模式
-对产品有较强的敏感度，有较强的沟通能力"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=9409F2FB186ADC56&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E2E419E964F05FBF92B5FA10A5F158B5A549C7E0EF37E37D41C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术LBS搜索部,"
                    2013-06-19
                  ",http://www.baidu.com,深圳市,研发项目经理（深圳）,"-负责组织和协调百度LBS核心策略团队的研发管理工作
-负责团队目标制定、软件开发过程管理、人员管理（招聘、团队成员的绩效考核和能力培养）
-带领团队研究在LBS领域的前沿理论与技术，提高移动变现能力与用户体验，达到技术和商业的完美结合
-负责项目的计划制定、进度控制、风险控制、项目总结与汇报等相关工作
-负责研发团队的建设，有能力构建高效团队","-计算机软件或相关专业，本科或以上学历
-具有互联网软件研发相关经验，熟悉软件开发周期及风险管理，1年以上团队管理经验
-至少具备2年以上以下技术背景之一：
1)大规模数据分析和挖掘
2)-机器学习/分布式应用研发经验
3)自然语言处理
4)拍卖机制/机制设计/经济学/博弈论
-具有强烈的责任感、进取心
-具有优秀的沟通能力和团队合作精神
-具有敏捷项目实施经验者优先、具有大规模数据平台或应用开发经验者优先"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=DB62E02F0FD440B8&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4ECFB8A8436BC90963D5765365DC7F1AE21FDACF295F056B5F1C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术LBS搜索部,"
                    2013-06-19
                  ",http://www.baidu.com,深圳市,系统架构高级工程师（深圳）,"-LBS相关产品架构设计
-LBS各产品线用户数据打通和使用架构设计","-计算机或相关专业本科以上学历
-精通Linux/Unix平台上的C/C++或Php编程，熟悉脚本编程
-对数据结构和算法设计具有深刻的理解
-具有互联网产品设计及研发3年以上经验
-有大规模互联网产品研发经历优先
-有较强的沟通能力，团队协作能力者优先"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=392832458C4D6486&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E789E76768D88B043897E03373EB3BF80324D46087B83D46E1C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术LBS搜索部,"
                    2013-06-19
                  ",http://www.baidu.com,北京市,高级检索架构师（C/C  方向）,"-运用搜索引擎最前沿技术，从事LBS搜索服务软件架构设计及研发
-研究海量数据的存储、优化计算架构，不断提升系统时效性、扩展性、性能；
-研究分布式信息检索的服务架构，分析和修改相关性算法、策略，构建高性能，灵活易调研的分布式检索系统
-主要方向：离线数据批处理，在线服务系统与算法分析","-热爱互联网，对LBS产业和搜索技术有浓厚的兴趣
-计算机及计算机相关专业本科或本科以上学历
-精通Linux/Unix平台上的C/C++编程，有良好的编程习惯
-精通网络编程、多线程编程
-对数据结构和算法设计具有深刻的理解，有1年以上系统分析和设计的实践经验
-具备优秀的逻辑思维能力，对解决挑战性问题充满热情，善于解决问题和分析问题
-有强烈的上进心和求知欲，善于学习新事物
-良好的团队合作精神，较强的沟通能力和学习能力
"
